,lastReportTime,meterType,slaveAddr,blockId,wire,freq,p_sum,ae_tot,re_tot,session,weekend,Sequence,Temp(¢J),wind direction,wind speed(m/s),Rainfall(mm)
1492,2020-09-01 04:00:00,3.0,2.0,4.430232558139535,1.0,60.004069767441855,4948.290697674419,32642.14186046512,28142.191860465122,0.0,0.0,1460,26.8,98,2.1,1
1493,2020-09-01 05:00:00,3.0,2.0,4.4787234042553195,1.0,59.97510638297867,6979.351063829788,32416.407446808513,27411.270212765958,0.0,0.0,1459,26.3,98,2.7,2
1494,2020-09-01 06:00:00,3.0,2.0,4.425531914893617,1.0,59.99159574468083,5905.04255319149,33188.59361702128,28186.527659574473,0.0,0.0,1458,26.0,99,2.1,6
1495,2020-09-01 07:00:00,3.0,2.0,4.446808510638298,1.0,59.98170212765958,7007.202127659574,33174.46382978723,27772.985106382985,2.0,0.0,1457,26.9,97,1.6,0
1496,2020-09-01 08:00:00,3.0,2.0,4.5,1.0,59.963333333333274,8268.458333333334,32658.710416666672,28093.309374999983,2.0,0.0,1456,26.4,97,2.8,2
1497,2020-09-01 09:00:00,3.0,2.0,4.459770114942529,1.0,59.98988505747126,8329.103448275862,32961.43218390805,28155.266666666663,2.0,0.0,1455,27.4,93,2.1,0
1498,2020-09-01 10:00:00,3.0,2.0,4.483870967741935,1.0,59.99376344086023,7040.8387096774195,33096.896774193556,27947.053763440847,2.0,0.0,1454,29.4,82,2.0,0
1499,2020-09-01 11:00:00,3.0,2.0,4.457446808510638,1.0,60.00670212765957,5121.053191489362,32667.99893617022,27751.822340425526,2.0,0.0,1453,29.9,71,2.9,0
1500,2020-09-01 12:00:00,3.0,2.0,4.463157894736842,1.0,60.028315789473716,3406.4947368421053,32953.02631578947,28162.428421052624,2.0,0.0,1452,31.4,60,3.3,0
1501,2020-09-01 13:00:00,3.0,2.0,4.484210526315789,1.0,60.00484210526319,682.6631578947369,32932.84421052631,27748.4947368421,3.0,0.0,1451,33.6,49,3.1,0
1502,2020-09-01 14:00:00,3.0,2.0,4.435294117647059,1.0,59.973764705882324,333.8588235294118,32811.73176470587,28191.549411764718,3.0,0.0,1450,33.3,45,3.0,0
1503,2020-09-01 15:00:00,3.0,2.0,4.5212765957446805,1.0,59.975744680851015,317.1063829787234,32882.085106382976,28297.851063829796,3.0,0.0,1449,34.2,44,2.6,0
1504,2020-09-01 16:00:00,3.0,2.0,4.457446808510638,1.0,60.02425531914892,292.1648936170213,32487.390425531907,27866.465957446817,3.0,0.0,1448,34.0,41,1.7,0
1505,2020-09-01 17:00:00,3.0,2.0,4.419354838709677,1.0,59.997526881720376,324.90860215053766,32949.74516129032,27805.564516129056,3.0,0.0,1447,32.6,52,3.3,0
1506,2020-09-01 18:00:00,3.0,2.0,4.481927710843373,1.0,60.022530120481946,320.7590361445783,32391.892771084338,27675.585542168683,3.0,0.0,1446,31.8,58,1.2,0
1507,2020-09-01 19:00:00,3.0,2.0,4.463157894736842,1.0,60.03821052631585,300.36842105263156,32956.33157894737,28166.13894736842,4.0,0.0,1445,31.0,62,2.2,0
1508,2020-09-01 20:00:00,3.0,2.0,4.472527472527473,1.0,60.016813186813145,293.27472527472526,32971.88241758241,27758.329670329695,4.0,0.0,1444,30.6,66,2.3,0
1509,2020-09-01 21:00:00,3.0,2.0,4.51063829787234,1.0,59.99553191489363,654.0744680851063,32318.615957446804,28284.88297872341,4.0,0.0,1443,30.0,69,0.2,0
1510,2020-09-01 22:00:00,3.0,2.0,4.5,1.0,59.994270833333246,1205.2135416666667,32687.864583333343,28116.108333333326,4.0,0.0,1442,29.7,70,1.1,0
1511,2020-09-01 23:00:00,3.0,2.0,4.505747126436781,1.0,59.99252873563211,4158.091954022989,32803.72873563219,28127.2540229885,4.0,0.0,1441,29.3,73,0.6,0
1512,2020-09-02 00:00:00,3.0,2.0,4.397849462365591,1.0,59.98473118279572,4821.645161290323,32980.46129032257,28235.124731182797,1.0,0.0,1440,29.0,73,2.5,0
1513,2020-09-02 01:00:00,3.0,2.0,4.463157894736842,1.0,59.97599999999996,6805.768421052631,32970.97368421052,28175.84105263158,0.0,0.0,1439,28.2,76,2.0,0
1514,2020-09-02 02:00:00,3.0,2.0,4.494736842105263,1.0,59.98757894736838,6819.41052631579,32242.133684210527,27834.008421052626,0.0,0.0,1438,27.5,76,0.9,0
1515,2020-09-02 03:00:00,3.0,2.0,4.473684210526316,1.0,59.99557894736846,7178.284210526316,32455.205263157888,28145.365263157877,0.0,0.0,1437,27.8,80,0.8,0
1516,2020-09-02 04:00:00,3.0,2.0,4.494252873563219,1.0,60.005057471264415,5512.896551724138,32213.135632183912,27815.89770114941,0.0,0.0,1436,27.7,81,1.6,0
1517,2020-09-02 05:00:00,3.0,2.0,4.5,1.0,60.00479166666662,7872.197916666667,32728.537500000002,28142.28541666667,0.0,0.0,1435,27.5,80,0.6,0
1518,2020-09-02 06:00:00,3.0,2.0,4.4787234042553195,1.0,59.98329787234042,6719.925531914893,33102.11702127659,28376.176595744666,0.0,0.0,1434,27.6,78,0.9,0
1519,2020-09-02 07:00:00,3.0,2.0,4.463157894736842,1.0,59.98536842105256,9306.82105263158,33015.833684210505,28205.596842105257,2.0,0.0,1433,27.3,74,2.4,0
1520,2020-09-02 08:00:00,3.0,2.0,4.476744186046512,1.0,60.01197674418609,8554.918604651162,32514.122093023256,27430.94069767441,2.0,0.0,1432,29.4,56,0.9,0
1521,2020-09-02 09:00:00,3.0,2.0,4.473118279569892,1.0,60.02860215053768,8653.225806451614,32064.034408602147,27189.022580645167,2.0,0.0,1431,31.9,47,0.8,0
1522,2020-09-02 10:00:00,3.0,2.0,4.4361702127659575,1.0,59.9758510638298,9046.968085106382,32780.03085106382,28233.295744680843,2.0,0.0,1430,34.5,41,3.4,0
1523,2020-09-02 11:00:00,3.0,2.0,4.4361702127659575,1.0,60.005212765957396,5687.010638297872,32785.889361702146,28238.11595744681,2.0,0.0,1429,35.9,37,3.9,0
1524,2020-09-02 12:00:00,3.0,2.0,4.473684210526316,1.0,60.01726315789478,5784.4315789473685,32519.945263157897,28189.978947368425,2.0,0.0,1428,37.1,39,1.5,0
1525,2020-09-02 13:00:00,3.0,2.0,4.4523809523809526,1.0,59.99595238095236,744.9464285714286,33016.04285714285,28459.151190476186,3.0,0.0,1427,37.1,37,2.4,0
1526,2020-09-02 14:00:00,3.0,2.0,4.462365591397849,1.0,60.0179569892473,358.0537634408602,32878.378494623656,27829.94623655914,3.0,0.0,1426,36.8,41,3.5,0
1527,2020-09-02 15:00:00,3.0,2.0,4.397849462365591,1.0,60.0029032258065,346.0860215053763,33070.89462365591,28298.34086021507,3.0,0.0,1425,37.2,40,1.9,0
1528,2020-09-02 16:00:00,3.0,2.0,4.369565217391305,1.0,59.99510869565215,355.2717391304348,32804.44891304346,28310.276086956517,3.0,0.0,1424,36.3,39,2.5,0
