,Unnamed: 0,lastReportTime,meterType,slaveAddr,blockId,wire,freq,p_sum,ae_tot,session,weekend,Temperature
5766,5766,2021-03-12 06:00:00,4.0,1.0,1.5,1.0,59.94994554455445,28266.23762376237,8866.01995049505,0,0,18.2
5767,5767,2021-03-12 07:00:00,4.0,1.0,1.5,1.0,59.94987788778877,28296.790429042892,8866.020495049504,2,0,18.3
5768,5768,2021-03-12 08:00:00,4.0,1.0,1.5,1.0,59.9498102310231,28327.343234323424,8866.02103960396,2,0,18.7
5769,5769,2021-03-12 09:00:00,4.0,1.0,1.5,1.0,59.94974257425743,28357.89603960395,8866.021584158416,2,0,19.6
5770,5770,2021-03-12 10:00:00,4.0,1.0,1.5,1.0,59.94967491749175,28388.448844884482,8866.022128712872,2,0,20.5
5771,5771,2021-03-12 11:00:00,4.0,1.0,1.5,1.0,59.94960726072607,28419.001650165006,8866.022673267327,2,0,20.4
5772,5772,2021-03-12 12:00:00,4.0,1.0,1.5,1.0,59.9495396039604,28449.55445544554,8866.023217821781,2,0,22.2
5773,5773,2021-03-12 13:00:00,4.0,1.0,1.5,1.0,59.949471947194716,28480.107260726065,8866.023762376237,3,0,22.9
5774,5774,2021-03-12 14:00:00,4.0,1.0,1.5,1.0,59.94940429042904,28510.660066006592,8866.024306930693,3,0,23.2
5775,5775,2021-03-12 15:00:00,4.0,1.0,1.5,1.0,59.94933663366336,28541.21287128712,8866.024851485148,3,0,22.6
5776,5776,2021-03-12 16:00:00,4.0,1.0,1.5,1.0,59.949268976897685,28571.76567656765,8866.025396039604,3,0,21.8
5777,5777,2021-03-12 17:00:00,4.0,1.0,1.5,1.0,59.949201320132005,28602.318481848175,8866.02594059406,3,0,21.0
5778,5778,2021-03-12 18:00:00,4.0,1.0,1.5,1.0,59.94913366336635,28632.871287128706,8866.026485148514,3,0,20.3
5779,5779,2021-03-12 19:00:00,4.0,1.0,1.5,1.0,59.94906600660066,28663.424092409234,8866.027029702971,4,0,19.8
5780,5780,2021-03-12 20:00:00,4.0,1.0,1.5,1.0,59.94899834983497,28693.97689768976,8866.027574257427,4,0,19.7
5781,5781,2021-03-12 21:00:00,4.0,1.0,1.5,1.0,59.94893069306929,28724.52970297029,8866.028118811882,4,0,19.6
5782,5782,2021-03-12 22:00:00,4.0,1.0,1.5,1.0,59.948863036303635,28755.082508250816,8866.028663366336,4,0,19.1
5783,5783,2021-03-12 23:00:00,4.0,1.0,1.5,1.0,59.94879537953796,28785.635313531347,8866.029207920794,4,0,18.8
5784,5784,2021-03-13 00:00:00,4.0,1.0,1.5,1.0,59.94872772277228,28816.18811881187,8866.029752475248,1,1,18.7
5785,5785,2021-03-13 01:00:00,4.0,1.0,1.5,1.0,59.9486600660066,28846.740924092403,8866.030297029703,0,1,16.8
5786,5786,2021-03-13 02:00:00,4.0,1.0,1.5,1.0,59.94859240924092,28877.293729372923,8866.03084158416,0,1,16.9
5787,5787,2021-03-13 03:00:00,4.0,1.0,1.5,1.0,59.94852475247525,28907.846534653458,8866.031386138613,0,1,17.0
5788,5788,2021-03-13 04:00:00,4.0,1.0,1.5,1.0,59.94845709570957,28938.39933993398,8866.03193069307,0,1,16.9
5789,5789,2021-03-13 05:00:00,4.0,1.0,1.5,1.0,59.94838943894389,28968.952145214516,8866.032475247524,0,1,16.6
5790,5790,2021-03-13 06:00:00,4.0,1.0,1.5,1.0,59.94832178217821,28999.504950495037,8866.03301980198,0,1,16.4
5791,5791,2021-03-13 07:00:00,4.0,1.0,1.5,1.0,59.94825412541254,29030.057755775568,8866.033564356436,2,1,16.3
5792,5792,2021-03-13 08:00:00,4.0,1.0,1.5,1.0,59.94818646864686,29060.61056105609,8866.034108910892,2,1,17.1
5793,5793,2021-03-13 09:00:00,4.0,1.0,1.5,1.0,59.94811881188119,29091.163366336616,8866.034653465347,2,1,18.5
5794,5794,2021-03-13 10:00:00,4.0,1.0,1.5,1.0,59.94805115511551,29121.71617161715,8866.035198019803,2,1,20.0
5795,5795,2021-03-13 11:00:00,4.0,1.0,1.5,1.0,59.94798349834983,29152.268976897685,8866.035742574259,2,1,21.4
5796,5796,2021-03-13 12:00:00,4.0,1.0,1.5,1.0,59.947915841584155,29182.82178217821,8866.036287128713,2,1,21.5
5797,5797,2021-03-13 13:00:00,4.0,1.0,1.5,1.0,59.947848184818476,29213.374587458737,8866.03683168317,3,1,22.3
5798,5798,2021-03-13 14:00:00,4.0,1.0,1.5,1.0,59.947780528052796,29243.927392739264,8866.037376237624,3,1,22.4
5799,5799,2021-03-13 15:00:00,4.0,1.0,1.5,1.0,59.947712871287116,29274.480198019795,8866.03792079208,3,1,22.4
5800,5800,2021-03-13 16:00:00,4.0,1.0,1.5,1.0,59.94764521452146,29305.033003300323,8866.038465346535,3,1,21.7
5801,5801,2021-03-13 17:00:00,4.0,1.0,1.5,1.0,59.94757755775578,29335.585808580843,8866.039009900991,3,1,20.8
5802,5802,2021-03-13 18:00:00,4.0,1.0,1.5,1.0,59.947509900990106,29366.138613861378,8866.039554455447,3,1,19.8
5803,5803,2021-03-13 19:00:00,4.0,1.0,1.5,1.0,59.947442244224426,29396.691419141905,8866.0400990099,4,1,19.3
5804,5804,2021-03-13 20:00:00,4.0,1.0,1.5,1.0,59.94737458745875,29427.244224422433,8866.040643564356,4,1,19.1
5805,5805,2021-03-13 21:00:00,4.0,1.0,1.5,1.0,59.947306930693074,29457.79702970296,8866.041188118812,4,1,18.8
5806,5806,2021-03-13 22:00:00,4.0,1.0,1.5,1.0,59.947239273927394,29488.349834983488,8866.041732673268,4,1,18.5
5807,5807,2021-03-13 23:00:00,4.0,1.0,1.5,1.0,59.94717161716172,29518.902640264016,8866.042277227723,4,1,18.1
5808,5808,2021-03-14 00:00:00,4.0,1.0,1.5,1.0,59.94710396039604,29549.455445544547,8866.042821782179,1,1,18.0
5809,5809,2021-03-14 01:00:00,4.0,1.0,1.5,1.0,59.94703630363036,29580.00825082507,8866.043366336635,0,1,9.3
5810,5810,2021-03-14 02:00:00,4.0,1.0,1.5,1.0,59.94696864686468,29610.561056105602,8866.043910891089,0,1,9.2
5811,5811,2021-03-14 03:00:00,4.0,1.0,1.5,1.0,59.94690099009901,29641.113861386126,8866.044455445544,0,1,8.8
5812,5812,2021-03-14 04:00:00,4.0,1.0,1.5,1.0,59.94683333333333,29671.666666666657,8866.045,0,1,8.9
5813,5813,2021-03-14 05:00:00,4.0,1.0,1.5,1.0,59.94676567656765,29702.21947194718,8866.045544554456,0,1,8.8
5814,5814,2021-03-14 06:00:00,4.0,1.0,1.5,1.0,59.94669801980198,29732.772277227712,8866.046089108911,0,1,8.9
5815,5815,2021-03-14 07:00:00,4.0,1.0,1.5,1.0,59.9466303630363,29763.325082508243,8866.046633663365,2,1,9.0
5816,5816,2021-03-14 08:00:00,4.0,1.0,1.5,1.0,59.94656270627064,29793.877887788774,8866.047178217823,2,1,9.5
5817,5817,2021-03-14 09:00:00,4.0,1.0,1.5,1.0,59.94649504950496,29824.430693069295,8866.047722772277,2,1,9.9
5818,5818,2021-03-14 10:00:00,4.0,1.0,1.5,1.0,59.946427392739274,29854.98349834983,8866.048267326732,2,1,10.4
5819,5819,2021-03-14 11:00:00,4.0,1.0,1.5,1.0,59.94635973597361,29885.536303630353,8866.048811881188,2,1,10.5
5820,5820,2021-03-14 12:00:00,4.0,1.0,1.5,1.0,59.94629207920793,29916.089108910885,8866.049356435644,2,1,11.3
5821,5821,2021-03-14 13:00:00,4.0,1.0,1.5,1.0,59.94622442244224,29946.64191419141,8866.0499009901,3,1,12.1
5822,5822,2021-03-14 14:00:00,4.0,1.0,1.5,1.0,59.94615676567656,29977.19471947194,8866.050445544555,3,1,13.4
5823,5823,2021-03-14 15:00:00,4.0,1.0,1.5,1.0,59.94608910891088,30007.747524752467,8866.050990099011,3,1,13.0
5824,5824,2021-03-14 16:00:00,4.0,1.0,1.5,1.0,59.94602145214522,30038.300330033,8866.051534653465,3,1,12.3
5825,5825,2021-03-14 17:00:00,4.0,1.0,1.5,1.0,59.945953795379545,30068.853135313522,8866.05207920792,3,1,11.4
5826,5826,2021-03-14 18:00:00,4.0,1.0,1.5,1.0,59.945886138613865,30099.40594059405,8866.052623762376,3,1,11.1
5827,5827,2021-03-14 19:00:00,4.0,1.0,1.5,1.0,59.945818481848185,30129.95874587458,8866.053168316832,4,1,10.6
5828,5828,2021-03-14 20:00:00,4.0,1.0,1.5,1.0,59.945750825082506,30160.511551155105,8866.053712871288,4,1,10.3
5829,5829,2021-03-14 21:00:00,4.0,1.0,1.5,1.0,59.94568316831683,30191.064356435636,8866.054257425742,4,1,10.0
5830,5830,2021-03-14 22:00:00,4.0,1.0,1.5,1.0,59.94561551155115,30221.617161716167,8866.054801980197,4,1,10.3
5831,5831,2021-03-14 23:00:00,4.0,1.0,1.5,1.0,59.945547854785474,30252.16996699669,8866.055346534653,4,1,9.6
5832,5832,2021-03-15 00:00:00,4.0,1.0,1.5,1.0,59.94548019801979,30282.722772277215,8866.055891089109,1,0,9.1
5833,5833,2021-03-15 01:00:00,4.0,1.0,1.5,1.0,59.94541254125413,30313.275577557746,8866.056435643564,0,0,23.0
5834,5834,2021-03-15 02:00:00,4.0,1.0,1.5,1.0,59.94534488448845,30343.82838283827,8866.05698019802,0,0,23.0
5835,5835,2021-03-15 03:00:00,4.0,1.0,1.5,1.0,59.94527722772277,30374.3811881188,8866.057524752476,0,0,22.9
5836,5836,2021-03-15 04:00:00,4.0,1.0,1.5,1.0,59.9452095709571,30404.933993399325,8866.058069306931,0,0,23.0
5837,5837,2021-03-15 05:00:00,4.0,1.0,1.5,1.0,59.94514191419142,30435.486798679856,8866.058613861387,0,0,23.2
5838,5838,2021-03-15 06:00:00,4.0,1.0,1.5,1.0,59.945074257425745,30466.039603960384,8866.059158415843,0,0,23.4
5839,5839,2021-03-15 07:00:00,4.0,1.0,1.5,1.0,59.945006600660065,30496.592409240915,8866.059702970297,2,0,23.5
5840,5840,2021-03-15 08:00:00,4.0,1.0,1.5,1.0,59.944938943894385,30527.145214521443,8866.060247524754,2,0,25.3
5841,5841,2021-03-15 09:00:00,4.0,1.0,1.5,1.0,59.94487128712871,30557.698019801966,8866.060792079208,2,0,25.5
5842,5842,2021-03-15 10:00:00,4.0,1.0,1.5,1.0,59.94480363036303,30588.250825082498,8866.061336633664,2,0,26.7
5843,5843,2021-03-15 11:00:00,4.0,1.0,1.5,1.0,59.94473597359735,30618.80363036303,8866.06188118812,2,0,27.3
5844,5844,2021-03-15 12:00:00,4.0,1.0,1.5,1.0,59.94466831683168,30649.356435643553,8866.062425742573,2,0,28.1
5845,5845,2021-03-15 13:00:00,4.0,1.0,1.5,1.0,59.944600660066,30679.909240924084,8866.062970297031,3,0,27.4
5846,5846,2021-03-15 14:00:00,4.0,1.0,1.5,1.0,59.94453300330032,30710.462046204608,8866.063514851485,3,0,26.9
5847,5847,2021-03-15 15:00:00,4.0,1.0,1.5,1.0,59.944465346534656,30741.01485148514,8866.06405940594,3,0,27.4
5848,5848,2021-03-15 16:00:00,4.0,1.0,1.5,1.0,59.94439768976897,30771.567656765666,8866.064603960396,3,0,26.6
5849,5849,2021-03-15 17:00:00,4.0,1.0,1.5,1.0,59.944330033003304,30802.120462046194,8866.065148514852,3,0,25.5
5850,5850,2021-03-15 18:00:00,4.0,1.0,1.5,1.0,59.944262376237624,30832.67326732672,8866.065693069308,3,0,24.8
5851,5851,2021-03-15 19:00:00,4.0,1.0,1.5,1.0,59.94419471947194,30863.22607260725,8866.066237623763,4,0,24.2
5852,5852,2021-03-15 20:00:00,4.0,1.0,1.5,1.0,59.94412706270627,30893.77887788778,8866.066782178219,4,0,23.6
5853,5853,2021-03-15 21:00:00,4.0,1.0,1.5,1.0,59.94405940594059,30924.331683168304,8866.067326732673,4,0,23.6
5854,5854,2021-03-15 22:00:00,4.0,1.0,1.5,1.0,59.94399174917491,30954.884488448835,8866.06787128713,4,0,23.5
5855,5855,2021-03-15 23:00:00,4.0,1.0,1.5,1.0,59.94392409240924,30985.43729372936,8866.068415841584,4,0,23.3
5856,5856,2021-03-16 00:00:00,4.0,1.0,1.5,1.0,59.94385643564356,31015.99009900989,8866.06896039604,1,0,23.1
5857,5857,2021-03-16 01:00:00,4.0,1.0,1.5,1.0,59.94378877887789,31046.54290429042,8866.069504950496,0,0,13.0
5858,5858,2021-03-16 02:00:00,4.0,1.0,1.5,1.0,59.94372112211221,31077.095709570945,8866.07004950495,0,0,13.0
5859,5859,2021-03-16 03:00:00,4.0,1.0,1.5,1.0,59.94365346534653,31107.648514851477,8866.070594059407,0,0,13.1
5860,5860,2021-03-16 04:00:00,4.0,1.0,1.5,1.0,59.943585808580856,31138.201320132004,8866.071138613861,0,0,13.0
5861,5861,2021-03-16 05:00:00,4.0,1.0,1.5,1.0,59.94351815181518,31168.754125412535,8866.071683168317,0,0,12.9
5862,5862,2021-03-16 06:00:00,4.0,1.0,1.5,1.0,59.9434504950495,31199.30693069306,8866.072227722772,0,0,13.2
5863,5863,2021-03-16 07:00:00,4.0,1.0,1.5,1.0,59.943382838283824,31229.859735973587,8866.072772277228,2,0,13.7
5864,5864,2021-03-16 08:00:00,4.0,1.0,1.5,1.0,59.943315181518145,31260.412541254118,8866.073316831684,2,0,13.9
5865,5865,2021-03-16 09:00:00,4.0,1.0,1.5,1.0,59.943247524752465,31290.965346534642,8866.07386138614,2,0,14.2
5866,5866,2021-03-16 10:00:00,4.0,1.0,1.5,1.0,59.94317986798679,31321.518151815173,8866.074405940595,2,0,14.6
5867,5867,2021-03-16 11:00:00,4.0,1.0,1.5,1.0,59.94311221122111,31352.070957095697,8866.074950495049,2,0,15.0
5868,5868,2021-03-16 12:00:00,4.0,1.0,1.5,1.0,59.94304455445543,31382.623762376228,8866.075495049507,2,0,15.7
5869,5869,2021-03-16 13:00:00,4.0,1.0,1.5,1.0,59.942976897689775,31413.176567656756,8866.07603960396,3,0,15.8
5870,5870,2021-03-16 14:00:00,4.0,1.0,1.5,1.0,59.94290924092409,31443.729372937283,8866.076584158416,3,0,16.0
5871,5871,2021-03-16 15:00:00,4.0,1.0,1.5,1.0,59.94284158415842,31474.28217821781,8866.077128712872,3,0,15.4
5872,5872,2021-03-16 16:00:00,4.0,1.0,1.5,1.0,59.94277392739274,31504.83498349834,8866.077673267326,3,0,15.2
5873,5873,2021-03-16 17:00:00,4.0,1.0,1.5,1.0,59.94270627062706,31535.387788778866,8866.078217821783,3,0,15.0
5874,5874,2021-03-16 18:00:00,4.0,1.0,1.5,1.0,59.94263861386138,31565.940594059397,8866.078762376237,3,0,14.8
5875,5875,2021-03-16 19:00:00,4.0,1.0,1.5,1.0,59.94257095709571,31596.493399339925,8866.079306930693,4,0,14.7
5876,5876,2021-03-16 20:00:00,4.0,1.0,1.5,1.0,59.94250330033003,31627.046204620456,8866.079851485149,4,0,14.5
5877,5877,2021-03-16 21:00:00,4.0,1.0,1.5,1.0,59.94243564356435,31657.59900990098,8866.080396039604,4,0,14.4
5878,5878,2021-03-16 22:00:00,4.0,1.0,1.5,1.0,59.94236798679868,31688.151815181503,8866.080940594058,4,0,14.1
5879,5879,2021-03-16 23:00:00,4.0,1.0,1.5,1.0,59.942300330033,31718.70462046204,8866.081485148516,4,0,14.0
5880,5880,2021-03-17 00:00:00,4.0,1.0,1.5,1.0,59.94223267326733,31749.257425742566,8866.082029702971,1,0,13.9
5881,5881,2021-03-17 01:00:00,4.0,1.0,1.5,1.0,59.94216501650165,31779.810231023093,8866.082574257425,0,0,18.0
5882,5882,2021-03-17 02:00:00,4.0,1.0,1.5,1.0,59.94209735973597,31810.363036303614,8866.083118811881,0,0,18.0
5883,5883,2021-03-17 03:00:00,4.0,1.0,1.5,1.0,59.942029702970295,31840.915841584152,8866.083663366337,0,0,18.0
5884,5884,2021-03-17 04:00:00,4.0,1.0,1.5,1.0,59.941962046204615,31871.468646864676,8866.084207920792,0,0,18.0
5885,5885,2021-03-17 05:00:00,4.0,1.0,1.5,1.0,59.941894389438936,31902.021452145204,8866.084752475248,0,0,17.9
5886,5886,2021-03-17 06:00:00,4.0,1.0,1.5,1.0,59.941826732673256,31932.57425742573,8866.085297029702,0,0,17.8
5887,5887,2021-03-17 07:00:00,4.0,1.0,1.5,1.0,59.94175907590758,31963.127062706262,8866.08584158416,2,0,17.8
5888,5888,2021-03-17 08:00:00,4.0,1.0,1.5,1.0,59.941691419141904,31993.679867986786,8866.086386138615,2,0,18.4
5889,5889,2021-03-17 09:00:00,4.0,1.0,1.5,1.0,59.94162376237624,32024.232673267317,8866.086930693069,2,0,21.0
5890,5890,2021-03-17 10:00:00,4.0,1.0,1.5,1.0,59.94155610561056,32054.78547854784,8866.087475247525,2,0,22.3
5891,5891,2021-03-17 11:00:00,4.0,1.0,1.5,1.0,59.94148844884488,32085.338283828372,8866.08801980198,2,0,22.6
5892,5892,2021-03-17 12:00:00,4.0,1.0,1.5,1.0,59.941420792079214,32115.8910891089,8866.088564356436,2,0,21.1
5893,5893,2021-03-17 13:00:00,4.0,1.0,1.5,1.0,59.94135313531353,32146.443894389427,8866.089108910892,3,0,20.9
5894,5894,2021-03-17 14:00:00,4.0,1.0,1.5,1.0,59.94128547854786,32176.996699669955,8866.089653465348,3,0,21.0
5895,5895,2021-03-17 15:00:00,4.0,1.0,1.5,1.0,59.94121782178218,32207.549504950483,8866.090198019803,3,0,21.2
5896,5896,2021-03-17 16:00:00,4.0,1.0,1.5,1.0,59.941150165016495,32238.10231023101,8866.090742574257,3,0,21.3
5897,5897,2021-03-17 17:00:00,4.0,1.0,1.5,1.0,59.941082508250815,32268.655115511545,8866.091287128715,3,0,20.9
5898,5898,2021-03-17 18:00:00,4.0,1.0,1.5,1.0,59.94101485148515,32299.20792079207,8866.091831683168,3,0,20.7
5899,5899,2021-03-17 19:00:00,4.0,1.0,1.5,1.0,59.94094719471947,32329.7607260726,8866.092376237624,4,0,20.6
5900,5900,2021-03-17 20:00:00,4.0,1.0,1.5,1.0,59.94087953795378,32360.313531353124,8866.09292079208,4,0,19.7
5901,5901,2021-03-17 21:00:00,4.0,1.0,1.5,1.0,59.940811881188104,32390.866336633648,8866.093465346534,4,0,19.4
5902,5902,2021-03-17 22:00:00,4.0,1.0,1.5,1.0,59.94074422442244,32421.41914191418,8866.094009900991,4,0,19.2
5903,5903,2021-03-17 23:00:00,4.0,1.0,1.5,1.0,59.94067656765677,32451.971947194703,8866.094554455445,4,0,18.8
5904,5904,2021-03-18 00:00:00,4.0,1.0,1.5,1.0,59.94060891089109,32482.524752475238,8866.095099009899,1,0,18.6
5905,5905,2021-03-18 01:00:00,4.0,1.0,1.5,1.0,59.94054125412541,32513.07755775576,8866.095643564357,0,0,21.0
5906,5906,2021-03-18 02:00:00,4.0,1.0,1.5,1.0,59.94047359735973,32543.630363036293,8866.096188118812,0,0,20.6
5907,5907,2021-03-18 03:00:00,4.0,1.0,1.5,1.0,59.94040594059406,32574.18316831682,8866.096732673268,0,0,20.6
5908,5908,2021-03-18 04:00:00,4.0,1.0,1.5,1.0,59.94033828382838,32604.735973597348,8866.097277227725,0,0,20.3
5909,5909,2021-03-18 05:00:00,4.0,1.0,1.5,1.0,59.9402706270627,32880.85216021601,8866.09782178218,0,0,19.7
5910,5910,2021-03-18 06:00:00,4.0,1.0,1.5,1.0,59.94020297029702,32905.95975847584,8866.098366336633,0,0,19.3
5911,5911,2021-03-18 07:00:00,4.0,1.0,1.5,1.0,59.940135313531364,32928.308768376824,8866.09891089109,2,0,19.3
5912,5912,2021-03-18 08:00:00,4.0,1.0,1.5,1.0,59.94006765676568,32947.88403840383,8866.099455445545,2,0,20.5
5913,5913,2021-03-18 09:00:00,4.0,1.0,1.5,1.0,59.94,32964.64011401139,8866.1,2,0,21.3
5914,5914,2021-03-18 10:00:00,4.0,1.0,1.5,1.0,59.99500000000001,32978.6413891389,8866.100000000002,2,0,23.3
5915,5915,2021-03-18 11:00:00,4.0,1.0,1.5,1.0,59.99083333333334,32989.84240924091,8866.100000000002,2,0,24.8
5916,5916,2021-03-18 12:00:00,4.0,1.0,1.5,1.0,60.00791666666667,32998.265901590144,8866.100000000002,2,0,25.3
5917,5917,2021-03-18 13:00:00,4.0,1.0,1.5,1.0,60.01333333333334,33003.91186618661,8866.100000000002,3,0,24.3
5918,5918,2021-03-18 14:00:00,4.0,1.0,1.5,1.0,59.99833333333334,33006.7803030303,8866.100000000002,3,0,23.4
5919,5919,2021-03-18 15:00:00,4.0,1.0,1.5,1.0,59.97458333333333,33006.8712121212,8866.100000000002,3,0,23.3
5920,5920,2021-03-18 16:00:00,4.0,1.0,1.5,1.0,59.99708333333334,32758.621212121205,8866.100000000002,3,0,22.8
5921,5921,2021-03-18 17:00:00,4.0,1.0,1.5,1.0,59.99583333333333,32761.085743801646,8866.100000000002,3,0,22.0
5922,5922,2021-03-18 18:00:00,4.0,1.0,1.5,1.0,59.98458333333333,32282.89634986225,8866.100000000002,3,0,21.3
5923,5923,2021-03-18 19:00:00,4.0,1.0,1.5,1.0,60.01958333333333,29360.831955922855,8866.100000000002,4,0,21.2
5924,5924,2021-03-18 20:00:00,4.0,1.0,1.5,1.0,59.98291666666666,26560.248622589523,8866.100000000002,4,0,21.2
5925,5925,2021-03-18 21:00:00,4.0,1.0,1.5,1.0,60.01041666666668,23813.16528925619,8866.100000000002,4,0,21.0
5926,5926,2021-03-18 22:00:00,4.0,1.0,1.5,1.0,60.00045454545455,21092.392561983466,8866.100000000002,4,0,20.9
5927,5927,2021-03-18 23:00:00,4.0,1.0,1.5,1.0,59.99958333333333,18368.286501377406,8866.195833333333,4,0,20.8
5928,5928,2021-03-19 00:00:00,4.0,1.0,1.5,1.0,59.97666666666667,15611.415289256194,8866.574999999999,1,0,20.2
5929,5929,2021-03-19 01:00:00,4.0,1.0,1.5,1.0,60.00833333333333,12755.756198347102,8867.8125,0,0,20.8
5930,5930,2021-03-19 02:00:00,4.0,1.0,1.5,1.0,60.02041666666667,9842.521349862256,8870.1,0,0,20.8
5931,5931,2021-03-19 03:00:00,4.0,1.0,1.5,1.0,60.0,8134.392561983468,8872.808333333334,0,0,20.8
5932,5932,2021-03-19 04:00:00,4.0,1.0,1.5,1.0,59.97291666666669,8385.00757575757,8875.641666666666,0,0,20.6
5933,5933,2021-03-19 05:00:00,4.0,1.0,1.5,1.0,60.02625000000001,9856.10227272727,8878.3125,0,0,20.5
5934,5934,2021-03-19 06:00:00,4.0,1.0,1.5,1.0,60.00791666666666,12778.151515151509,8880.220833333333,0,0,20.6
5935,5935,2021-03-19 07:00:00,4.0,1.0,1.5,1.0,60.00291666666666,15578.780303030298,8881.158333333333,2,0,20.6
5936,5936,2021-03-19 08:00:00,4.0,1.0,1.5,1.0,60.005,18325.85984848484,8881.662499999999,2,0,20.3
5937,5937,2021-03-19 09:00:00,4.0,1.0,1.5,1.0,60.01208333333333,21046.63257575757,8881.833333333332,2,0,20.7
5938,5938,2021-03-19 10:00:00,4.0,1.0,1.5,1.0,59.981955128205136,23770.73863636363,8881.849999999999,2,0,20.3
5939,5939,2021-03-19 11:00:00,4.0,1.0,1.5,1.0,60.01041666666666,26527.60984848484,8881.849999999999,2,0,20.1
5940,5940,2021-03-19 12:00:00,4.0,1.0,1.5,1.0,59.99249999999999,29383.26893939393,8881.849999999999,2,0,20.4
5941,5941,2021-03-19 13:00:00,4.0,1.0,1.5,1.0,60.00208333333334,32296.503787878777,8881.849999999999,3,0,20.0
5942,5942,2021-03-19 14:00:00,4.0,1.0,1.5,1.0,59.98041666666666,34004.63257575757,8881.849999999999,3,0,19.2
5943,5943,2021-03-19 15:00:00,4.0,1.0,1.5,1.0,59.99333333333334,33751.53409090908,8881.849999999999,3,0,18.6
5944,5944,2021-03-19 16:00:00,4.0,1.0,1.5,1.0,60.00208333333333,32758.590909090897,8881.849999999999,3,0,18.7
5945,5945,2021-03-19 17:00:00,4.0,1.0,1.5,1.0,59.98791666666668,32766.39393939393,8881.849999999999,3,0,18.6
5946,5946,2021-03-19 18:00:00,4.0,1.0,1.5,1.0,60.00041666666666,29843.11363636363,8881.849999999999,3,0,18.2
5947,5947,2021-03-19 19:00:00,4.0,1.0,1.5,1.0,59.97458333333333,26983.799242424237,8881.849999999999,4,0,17.8
5948,5948,2021-03-19 20:00:00,4.0,1.0,1.5,1.0,59.99958333333333,24165.75378787878,8881.849999999999,4,0,17.0
5949,5949,2021-03-19 21:00:00,4.0,1.0,1.5,1.0,60.00166666666666,21415.738636363632,8881.849999999999,4,0,16.9
5950,5950,2021-03-19 22:00:00,4.0,1.0,1.5,1.0,59.99333333333334,18694.30475206611,8881.866666666665,4,0,16.7
5951,5951,2021-03-19 23:00:00,4.0,1.0,1.5,1.0,60.02416666666666,15954.365358126717,8882.15,4,0,16.7
5952,5952,2021-03-20 00:00:00,4.0,1.0,1.5,1.0,59.98125000000001,13154.50172176308,8883.1375,1,1,17.1
5953,5953,2021-03-20 01:00:00,4.0,1.0,1.5,1.0,60.00791666666667,10356.607782369141,8884.800000000001,0,1,16.7
5954,5954,2021-03-20 02:00:00,4.0,1.0,1.5,1.0,59.97666666666666,7472.198691460052,8886.879166666666,0,1,16.2
5955,5955,2021-03-20 03:00:00,4.0,1.0,1.5,1.0,60.02090909090909,5035.069903581265,8889.454545454544,0,1,15.9
5956,5956,2021-03-20 04:00:00,4.0,1.0,1.5,1.0,59.98624999999999,5034.270661157023,8892.158333333333,0,1,15.6
5957,5957,2021-03-20 05:00:00,4.0,1.0,1.5,1.0,59.98458333333333,8702.236570247931,8894.433333333334,0,1,15.3
5958,5958,2021-03-20 06:00:00,4.0,1.0,1.5,1.0,60.03791666666667,11561.535812672173,8896.516666666666,0,1,15.2
5959,5959,2021-03-20 07:00:00,4.0,1.0,1.5,1.0,59.98458333333334,14379.581267217627,8898.045833333334,2,1,15.2
5960,5960,2021-03-20 08:00:00,4.0,1.0,1.5,1.0,60.00833333333333,17129.596418732777,8898.745833333332,2,1,15.8
5961,5961,2021-03-20 09:00:00,4.0,1.0,1.5,1.0,59.97166666666666,19851.030303030297,8898.995833333334,2,1,17.5
5962,5962,2021-03-20 10:00:00,4.0,1.0,1.5,1.0,59.97291666666667,22590.96969696969,8899.050000000003,2,1,19.1
5963,5963,2021-03-20 11:00:00,4.0,1.0,1.5,1.0,60.02416666666666,25390.833333333325,8899.050000000003,2,1,21.8
5964,5964,2021-03-20 12:00:00,4.0,1.0,1.5,1.0,59.98458333333333,28188.727272727265,8899.050000000003,2,1,22.9
5965,5965,2021-03-20 13:00:00,4.0,1.0,1.5,1.0,59.99708333333334,31073.136363636357,8899.050000000003,3,1,22.2
5966,5966,2021-03-20 14:00:00,4.0,1.0,1.5,1.0,59.97362179487182,33510.265151515145,8899.050000000003,3,1,22.4
5967,5967,2021-03-20 15:00:00,4.0,1.0,1.5,1.0,59.98958333333334,33503.23484848484,8899.050000000003,3,1,21.9
5968,5968,2021-03-20 16:00:00,4.0,1.0,1.5,1.0,59.97916666666668,32758.503787878777,8899.050000000003,3,1,21.6
5969,5969,2021-03-20 17:00:00,4.0,1.0,1.5,1.0,60.00458333333335,32761.185606060593,8899.050000000003,3,1,21.1
5970,5970,2021-03-20 18:00:00,4.0,1.0,1.5,1.0,59.99458333333333,32769.18560606059,8899.050000000003,3,1,20.5
5971,5971,2021-03-20 19:00:00,4.0,1.0,1.5,1.0,60.01374999999999,31802.026515151505,8899.050000000003,4,1,20.2
5972,5972,2021-03-20 20:00:00,4.0,1.0,1.5,1.0,60.00666666666668,28867.42803030302,8899.050000000003,4,1,19.7
5973,5973,2021-03-20 21:00:00,4.0,1.0,1.5,1.0,59.99041666666667,25943.624999999993,8899.050000000003,4,1,19.4
